ticker,name,mkt_cap_m,revenue_m,stage_raw,subsector_raw,industry,region,exchange_hint,notes,source_sheet,log_mkt_cap,log_revenue,has_revenue,size_band,size_band_ord,rich_modalities,rich_therapeutic_areas,pipeline_filed,modality_source,combined_modalities,primary_modality,is_compound_modality,mod_Oncology,mod_Gene/Cell Therapy,mod_RNA/Antisense,mod_Neurology,mod_Immunology,mod_Rare Disease,mod_Metabolic,mod_Cardiovascular,mod_Ophthalmology,mod_Vaccines,mod_Dermatology,mod_AI/Platform,mod_Psychedelics/CNS,mod_Biosimilars,mod_General Biotech
GOVX,"GeoVax Labs, Inc.",4.7,3.35,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6720978579357175,0.6384892569546373,1,micro,1,"['Vaccine', 'CAR-T cell therapy']","['Oncology', 'Infectious disease', 'Rare disease']",2026-04-15,lexicon,"['Vaccine', 'CAR-T cell therapy', 'Oncology', 'Infectious disease', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BGMS,"Bio Green Med Solution, Inc.",4.66,0.081,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6683859166900001,0.03382569395331033,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BRTX,"BioRestorative Therapies, Inc.",4.56,0.3834,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6589648426644349,0.14094777134266218,1,micro,1,['Cell therapy (other)'],['Metabolic/Obesity'],2026-03-26,lexicon,"['Cell therapy (other)', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GNPX,"Genprex, Inc.",4.52,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6551384348113821,0.0,0,micro,1,"['Gene therapy', 'Small molecule']","['Oncology', 'Metabolic/Obesity', 'Rare disease']",2026-03-30,lexicon,"['Gene therapy', 'Small molecule', 'Oncology', 'Metabolic/Obesity', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SILO,"Silo Pharma, Inc.",4.36,0.0721,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6394864892685861,0.030235296012244745,1,micro,1,[],"['Neurology/CNS', 'Rare disease']",2026-03-27,lexicon,"['Neurology/CNS', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GLMD,Galmed Pharmaceuticals Ltd.,4.34,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6374897295125107,0.0,0,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INDP,"Indaptus Therapeutics, Inc.",4.15,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6180480967120927,0.0,0,micro,1,[],"['Oncology', 'Rare disease', 'Infectious disease']",2026-03-17,lexicon,"['Oncology', 'Rare disease', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DCOY,Decoy Therapeutics Inc.,4.03,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.6053050461411095,0.0,0,micro,1,"['Vaccine', 'Protein degrader', 'Small molecule']","['Infectious disease', 'Rare disease', 'Oncology']",2026-03-31,lexicon,"['Vaccine', 'Protein degrader', 'Small molecule', 'Infectious disease', 'Rare disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MTNB,"Matinas BioPharma Holdings, Inc.",3.85,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.5854607295085006,0.0,0,micro,1,[],"['Rare disease', 'Infectious disease', 'Oncology']",2026-03-31,lexicon,"['Rare disease', 'Infectious disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OGEN,"Oragenics, Inc.",3.84,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.5843312243675307,0.0,0,micro,1,"['Vaccine', 'Diagnostics/devices']","['Rare disease', 'Neurology/CNS', 'Oncology']",2026-03-16,lexicon,"['Vaccine', 'Diagnostics/devices', 'Rare disease', 'Neurology/CNS', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRI,"GRI Bio, Inc.",3.71,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.5693739096150459,0.0,0,micro,1,[],"['Immunology/I&I', 'Rare disease', 'Metabolic/Obesity']",2026-01-30,lexicon,"['Immunology/I&I', 'Rare disease', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HCWB,HCW Biologics Inc.,3.57,0.42203,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.5526682161121932,0.1529087586279416,1,micro,1,"['CAR-T cell therapy', 'Bispecific antibody', 'Cell therapy (other)']","['Oncology', 'Immunology/I&I', 'Rare disease']",2026-03-31,lexicon,"['CAR-T cell therapy', 'Bispecific antibody', 'Cell therapy (other)', 'Oncology', 'Immunology/I&I', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACXP,"Acurx Pharmaceuticals, Inc.",3.44,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.5365584425715302,0.0,0,micro,1,"['Microbiome', 'Vaccine', 'Small molecule']","['Infectious disease', 'Oncology', 'Ophthalmology']",2026-03-12,lexicon,"['Microbiome', 'Vaccine', 'Small molecule', 'Infectious disease', 'Oncology', 'Ophthalmology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPRC,SciSparc Ltd.,3.15,1.31,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,0.49831055378960054,0.36361197989214433,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XRTX,XORTX Therapeutics Inc.,3.07,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.4871383754771864,0.0,0,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRMA,"Dermata Therapeutics, Inc.",2.98,0.0,Pre-revenue,Dermatology,Biotechnology,US,,,US Biotech,0.4742162640762552,0.0,0,micro,1,[],"['Dermatology', 'Immunology/I&I']",2026-03-26,lexicon,"['Dermatology', 'Immunology/I&I']",Dermatology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AZTR,"Azitra, Inc.",2.92,0.0075,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.4653828514484183,0.003245054813147085,1,micro,1,"['Microbiome', 'Small molecule']","['Rare disease', 'Dermatology', 'Oncology']",2026-02-27,lexicon,"['Microbiome', 'Small molecule', 'Rare disease', 'Dermatology', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SCNI,Scinai Immunotherapeutics Ltd.,2.71,1.15,Has revenue,Immunology,Biotechnology,US,,,US Biotech,0.4329692908744057,0.33243845991560533,1,micro,1,"['Vaccine', 'Monoclonal antibody']","['Immunology/I&I', 'Rare disease', 'Infectious disease']",2023-04-17,lexicon,"['Vaccine', 'Monoclonal antibody', 'Immunology/I&I', 'Rare disease', 'Infectious disease', 'Immunology']",Immunology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENVB,"Enveric Biosciences, Inc.",2.7,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.43136376415898736,0.0,0,micro,1,[],"['Rare disease', 'Neurology/CNS', 'Oncology']",2026-03-27,lexicon,"['Rare disease', 'Neurology/CNS', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PPCB,"Propanc Biopharma, Inc.",2.68,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.42813479402878885,0.0,0,micro,1,['Monoclonal antibody'],"['Oncology', 'Rare disease', 'Cardiovascular']",2025-09-29,lexicon,"['Monoclonal antibody', 'Oncology', 'Rare disease', 'Cardiovascular', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JAGX,"Jaguar Health, Inc.",2.68,11.79,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,0.42813479402878885,1.106870544478654,1,micro,1,['Vaccine'],"['Rare disease', 'Oncology', 'Infectious disease']",2026-04-07,lexicon,"['Vaccine', 'Rare disease', 'Oncology', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLDI,"Calidi Biotherapeutics, Inc.",2.64,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.4216039268698311,0.0,0,micro,1,"['Oncolytic virus', 'Diagnostics/devices', 'Vaccine']","['Oncology', 'Rare disease']",2026-03-27,lexicon,"['Oncolytic virus', 'Diagnostics/devices', 'Vaccine', 'Oncology', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SXTP,"60 Degrees Pharmaceuticals, Inc.",2.64,1.36,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,0.4216039268698311,0.3729120029701066,1,micro,1,"['Diagnostics/devices', 'Small molecule']","['Rare disease', 'Infectious disease', 'Oncology']",2026-03-30,lexicon,"['Diagnostics/devices', 'Small molecule', 'Rare disease', 'Infectious disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARTL,"Artelo Biosciences, Inc.",2.42,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.38381536598043126,0.0,0,micro,1,['Small molecule'],"['Oncology', 'Rare disease', 'Neurology/CNS']",2026-02-24,lexicon,"['Small molecule', 'Oncology', 'Rare disease', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELAB,PMGC Holdings Inc.,2.4,0.28595,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.38021124171160603,0.10922408278241551,1,micro,1,[],"['Metabolic/Obesity', 'Cardiovascular', 'Rare disease']",2026-03-30,lexicon,"['Metabolic/Obesity', 'Cardiovascular', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BBLG,Bone Biologics Corporation,2.3,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.36172783601759284,0.0,0,micro,1,['Diagnostics/devices'],[],2026-03-02,lexicon,"['Diagnostics/devices', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYRA,"Lyra Therapeutics, Inc.",2.27,0.6,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.35602585719312274,0.20411998265592482,1,micro,1,"['Monoclonal antibody', 'Diagnostics/devices']",['Neurology/CNS'],2026-03-31,lexicon,"['Monoclonal antibody', 'Diagnostics/devices', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMND,Clearmind Medicine Inc.,2.05,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.31175386105575426,0.0,0,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADIL,"Adial Pharmaceuticals, Inc.",2.03,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.3074960379132129,0.0,0,micro,1,['Diagnostics/devices'],['Oncology'],2026-03-05,lexicon,"['Diagnostics/devices', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSC,"Ensysce Biosciences, Inc.",1.99,4.49,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,0.29885307640970665,0.7395723444500919,1,micro,1,['Small molecule'],"['Metabolic/Obesity', 'Oncology']",2026-03-30,lexicon,"['Small molecule', 'Metabolic/Obesity', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CDT,CDT Equity Inc.,1.94,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.287801729930226,0.0,0,micro,1,[],"['Rare disease', 'Immunology/I&I', 'Metabolic/Obesity']",2026-04-15,lexicon,"['Rare disease', 'Immunology/I&I', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CNSP,"CNS Pharmaceuticals, Inc.",1.82,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.2600713879850748,0.0,0,micro,1,"['Gene therapy', 'Antibody-drug conjugate', 'CAR-T cell therapy']","['Oncology', 'Neurology/CNS', 'Rare disease']",2026-03-31,lexicon,"['Gene therapy', 'Antibody-drug conjugate', 'CAR-T cell therapy', 'Oncology', 'Neurology/CNS', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VRAX,Virax Biolabs Group Limited,1.59,0.00299,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,0.2013971243204515,0.0012966030438788065,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADTX,"Aditxt, Inc.",0.82692,0.00595,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,-0.08253650403768667,0.002576394970660672,1,micro,1,[],"['Oncology', 'Immunology/I&I', 'Infectious disease']",2026-03-31,lexicon,"['Oncology', 'Immunology/I&I', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BDRX,Biodexa Pharmaceuticals Plc,0.75994,0.1049,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,-0.11922069547915673,0.04332297357457539,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ONCO,"Onconetix, Inc.",0.75885,1.22,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,-0.11984406153575139,0.34635297445063856,1,micro,1,"['Diagnostics/devices', 'Vaccine']",['Oncology'],2026-03-13,lexicon,"['Diagnostics/devices', 'Vaccine', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZEAL,Zealand Pharma A/S [Added v3],3300.0,12.0,Has revenue,Metabolic / Obesity / Rare Disease,Biotechnology,US,,,US Biotech,3.5185139398778875,1.1139433523068367,1,mid,3,[],[],,xlsx,['Metabolic'],Metabolic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9926.HK,"Akeso, Inc.",,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology / immunology - PD-1 bispecifics,International,,0.0,0,unknown,0,[],[],,xlsx,"['Oncology', 'Immunology']",Oncology,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1801.HK,"Innovent Biologics, Inc.",,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology / metabolic - large-cap China biotech,International,,0.0,0,unknown,0,[],[],,xlsx,"['Oncology', 'Metabolic']",Oncology,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1877.HK,Shanghai Junshi Biosciences,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology / autoimmune - PD-1 toripalimab,International,,0.0,0,unknown,0,[],[],,xlsx,"['Oncology', 'Immunology']",Oncology,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6185.HK,CanSino Biologics Inc.,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Vaccines,International,,0.0,0,unknown,0,[],[],,xlsx,['Vaccines'],Vaccines,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2696.HK,Shanghai Henlius Biotech,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Biosimilars / oncology,International,,0.0,0,unknown,0,[],[],,xlsx,"['Oncology', 'Biosimilars']",Oncology,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9969.HK,InnoCare Pharma Ltd.,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology - BTK inhibitor orelabrutinib,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552.HK,Hua Medicine,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Diabetes,International,,0.0,0,unknown,0,[],[],,xlsx,['Metabolic'],Metabolic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2137.HK,Brii Biosciences,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Infectious disease - HBV,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3692.HK,Hansoh Pharmaceutical Group,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology / CNS - large China pharma,International,,0.0,0,unknown,0,[],[],,xlsx,"['Oncology', 'Neurology']",Oncology,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1093.HK,CSPC Pharmaceutical Group,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Diversified pharma - large China,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1177.HK,Sino Biopharmaceutical Limited,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Diversified pharma - large China,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0460.HK,Sihuan Pharmaceutical Holdings,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Specialty pharma,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1276.HK,Jiangsu Hengrui Pharmaceuticals,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology / cardiovascular,International,,0.0,0,unknown,0,[],[],,xlsx,"['Oncology', 'Cardiovascular']",Oncology,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1530.HK,3SBio Inc.,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Therapeutic proteins,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2359.HK,"WuXi AppTec Co., Ltd.",,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,CDMO / CRO - drug discovery services,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2269.HK,WuXi Biologics,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,CDMO - biologics manufacturing,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1099.HK,Sinopharm Group,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Pharmaceutical distribution,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3320.HK,China Resources Pharmaceutical,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Pharmaceutical distribution,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6160.HK,BeiGene Ltd. (now BeOne),,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Dual-listed with US ONC,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2255.HK,Haier Biomedical,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Cold chain biomedical equipment,International,,0.0,0,unknown,0,[],[],,xlsx,['AI/Platform'],AI/Platform,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1672.HK,Ascletis Pharma Inc.,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Antiviral / NASH,International,,0.0,0,unknown,0,[],[],,xlsx,['Metabolic'],Metabolic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9939.HK,Kintor Pharmaceutical,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology - androgen receptor,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995.HK,"RemeGen Co., Ltd.",,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,ADCs - disitamab vedotin,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6996.HK,Antengene Corporation,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759.HK,Pharmaron Beijing Co Ltd,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,CRO / CDMO,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9606.HK,GenScript Biotech / Legend partner,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Life sciences services / CAR-T,International,,0.0,0,unknown,0,[],[],,xlsx,['Gene/Cell Therapy'],Gene/Cell Therapy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2257.HK,Everest Medicines,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,In-licensed late-stage drugs,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9858.HK,Bairui Biotechnology,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Diagnostics,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2171.HK,Sirnaomics Ltd.,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,RNAi therapeutics,International,,0.0,0,unknown,0,[],[],,xlsx,"['RNA/Antisense', 'AI/Platform']",RNA/Antisense,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1521.HK,Frontage Holdings Limited,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,CRO,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9989.HK,Shanghai Pharmaceuticals,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Pharmaceutical distribution,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9698.HK,Forbio Inc.,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Specialty,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2616.HK,CStone Pharmaceuticals,,0.0,,,Biotechnology (Intl),Hong Kong,Hong Kong,Oncology,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSL.AX,CSL Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Plasma therapies / vaccines - largest ASX biotech,International,,0.0,0,unknown,0,[],[],,xlsx,['Vaccines'],Vaccines,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COH.AX,Cochlear Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Hearing implants,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RMD.AX,ResMed Inc.,,0.0,,,Biotechnology (Intl),Australia,Australia,Sleep apnea / respiratory,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PME.AX,Pro Medicus Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Medical imaging software,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUV.AX,Clinuvel Pharmaceuticals,,0.0,,,Biotechnology (Intl),Australia,Australia,Photo-protection / dermatology,International,,0.0,0,unknown,0,[],[],,xlsx,['Dermatology'],Dermatology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OPT.AX,Opthea Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Wet AMD,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PNV.AX,PolyNovo Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Wound care,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AVH.AX,Avita Medical,,0.0,,,Biotechnology (Intl),Australia,Australia,Skin regeneration,International,,0.0,0,unknown,0,[],[],,xlsx,['Dermatology'],Dermatology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NEU.AX,Neuren Pharmaceuticals,,0.0,,,Biotechnology (Intl),Australia,Australia,Rett syndrome - trofinetide,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAR.AX,Paradigm Biopharmaceuticals,,0.0,,,Biotechnology (Intl),Australia,Australia,OA / pain,International,,0.0,0,unknown,0,[],[],,xlsx,['AI/Platform'],AI/Platform,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RAC.AX,Race Oncology,,0.0,,,Biotechnology (Intl),Australia,Australia,Oncology,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PXS.AX,Pharmaxis Ltd,,0.0,,,Biotechnology (Intl),Australia,Australia,Respiratory / oncology,International,,0.0,0,unknown,0,[],[],,xlsx,['Oncology'],Oncology,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSB.AX,Mesoblast Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Stem cell - dual listed (MESO),International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMM.AX,Immutep Limited,,0.0,,,Biotechnology (Intl),Australia,Australia,Immunotherapy - dual listed (IMMP),International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AGN.AX,Argenica Therapeutics,,0.0,,,Biotechnology (Intl),Australia,Australia,Stroke,International,,0.0,0,unknown,0,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
